0	0	0	0	0	0
0.004	0.00400600266198986	0.00400600266198992	0.002	0.0020080146826776	0.0020080146826776
0.00937401153701776	0.00940699775157118	0.00940699775157117	0.00468700576850888	0.00473113106581772	0.00473113106581772
0.0165940115370178	0.0166974609888612	0.0166974609888613	0.00829700576850888	0.00843573827247237	0.00843573827247237
0.0262941023613348	0.0265541184217379	0.0265541184217379	0.0131470511806674	0.0134969371694076	0.0134969371694077
0.0393262023613348	0.039908648306698	0.0399086483066977	0.0196631011806674	0.020450464677417	0.020450464677417
0.0568348662992271	0.0580536454018619	0.0580536454018605	0.0284174331496136	0.0300752649379423	0.0300752649379428
0.0803578067992271	0.0828001501116811	0.0828001501116726	0.0401789033996136	0.0435291488311871	0.0435291488311899
0.111960945207123	0.116717099038744	0.116717099038694	0.0559804726035614	0.0625797356997253	0.0625797356997417
0.154419852809623	0.163504068148166	0.163504068147856	0.0772099264048114	0.0900130016177741	0.0900130016178686
0.211463517635874	0.228585453184319	0.228585453182394	0.105731758817937	0.130386736665498	0.130386736666036
0.288101845858387	0.320077476684445	0.320077476672275	0.144050922929193	0.191484693189614	0.191484693192594
0.391065660869771	0.450380660412986	0.450380660334228	0.195532830434885	0.287267441780941	0.287267441796644
0.529397843311406	0.638773630757475	0.638773630232273	0.264698921655703	0.444204879732681	0.444204879805869
0.715247529406954	0.915327625918223	0.915327622280237	0.357623764703477	0.71574332337553	0.715743323593221
0.964937118714105	1.32502798271133	1.3250279563024	0.482468559357053	1.21773924094556	1.21773923971759
1.30039580211657	1.92178453335284	1.92178433078851	0.650197901058285	2.22206586403388	2.22206582506823
1.75108551081598	2.69028971217336	2.69028806565877	0.875542755407989	4.42370933764673	4.42370867172771
4	-23.6798471581057	-23.7208474176192	2	49.7380284378374	49.6459573345806


0	0	9.99999971718069E-10	0	0	9.99999971718069E-10
0.004	0.00451351065022262	0.00451352051114295	0.002	0.00225672523521683	0.00225677023953186
0.00937401153701776	0.0105773618656417	0.0105771880776668	0.00468700576850888	0.00528829367241573	0.00528871311309986
0.0165940115370178	0.0187239070853186	0.0187227091180687	0.00829700576850888	0.00935980549375601	0.00936200653173003
0.0262941023613348	0.0296680062180494	0.0296630007848954	0.0131470511806674	0.0148254586664264	0.0148340805757919
0.0393262023613348	0.0443691358736281	0.0443521397792516	0.0196631011806674	0.022155992850811	0.0221846761013739
0.0568348662992271	0.0641139366634924	0.064062427101984	0.0284174331496136	0.0319707783432056	0.0320571342611436
0.0803578067992271	0.0906248343269037	0.0904793758450962	0.0401789033996136	0.0450691602913045	0.0453127909915523
0.111960945207123	0.126200084138236	0.125808519141263	0.0559804726035614	0.0624439116990212	0.0631014105678749
0.154419852809623	0.17388625659213	0.17286894207004	0.0772099264048114	0.0852304325563408	0.0869493612066968
0.211463517635874	0.237666305780939	0.235101458376805	0.105731758817937	0.114476367611482	0.11886245606394
0.288101845858387	0.322583072087297	0.31631324622786	0.144050922929193	0.150464565253932	0.161426670534962
0.391065660869771	0.434501083698623	0.419771131399882	0.195532830434885	0.191033078948286	0.217855149632692
0.529397843311406	0.578493347201166	0.545951005613085	0.264698921655703	0.227992757682121	0.291849105233527
0.715247529406954	0.752788339801302	0.688228892633017	0.357623764703477	0.241410447342332	0.386972324260265
0.964937118714105	0.93190623620507	0.827629614418274	0.482468559357053	0.198280811700851	0.504959447101666
1.30039580211657	1.04351037204348	0.934090429373062	0.650197901058285	0.0850839835394634	0.642175709199483
1.75108551081598	1.02542402829913	0.986728830623338	0.875542755407989	-0.00827461764212498	0.78435959789794
4	1.00594668361991	0.999999984539704	2	-0.0256650353420988	0.995322139581219


0	0	9.99999971718069E-10	0	0	9.99999971718069E-10
0.004	0.00451351065022262	0.00451352051114295	0.002	0.00225672523521683	0.00225677023953186
0.00937401153701776	0.0105773618656417	0.0105771880776668	0.00468700576850888	0.00528829367241573	0.00528871311309986
0.0165940115370178	0.0187239070853186	0.0187227091180687	0.00829700576850888	0.00935980549375601	0.00936200653173003
0.0262941023613348	0.0296680062180494	0.0296630007848954	0.0131470511806674	0.0148254586664264	0.0148340805757919
0.0393262023613348	0.0443691358736281	0.0443521397792516	0.0196631011806674	0.022155992850811	0.0221846761013739
0.0568348662992271	0.0641139366634924	0.064062427101984	0.0284174331496136	0.0319707783432056	0.0320571342611436
0.0803578067992271	0.0906248343269037	0.0904793758450962	0.0401789033996136	0.0450691602913045	0.0453127909915523
0.111960945207123	0.126200084138236	0.125808519141263	0.0559804726035614	0.0624439116990212	0.0631014105678749
0.154419852809623	0.17388625659213	0.17286894207004	0.0772099264048114	0.0852304325563408	0.0869493612066968
0.211463517635874	0.237666305780939	0.235101458376805	0.105731758817937	0.114476367611482	0.11886245606394
0.288101845858387	0.322583072087297	0.31631324622786	0.144050922929193	0.150464565253932	0.161426670534962
0.391065660869771	0.434501083698623	0.419771131399882	0.195532830434885	0.191033078948286	0.217855149632692
0.529397843311406	0.578493347201166	0.545951005613085	0.264698921655703	0.227992757682121	0.291849105233527
0.715247529406954	0.752788339801302	0.688228892633017	0.357623764703477	0.241410447342332	0.386972324260265
0.964937118714105	0.93190623620507	0.827629614418274	0.482468559357053	0.198280811700851	0.504959447101666
1.30039580211657	1.04351037204348	0.934090429373062	0.650197901058285	0.0850839835394634	0.642175709199483
1.75108551081598	1.02542402829913	0.986728830623338	0.875542755407989	-0.00827461764212498	0.78435959789794
4	1.00594668361991	0.999999984539704	2	-0.0256650353420988	0.995322139581219
