0	1
0.1	1.04991666666667
0.206668242783012	1.10259950410456
0.317657064233147	1.15616902243793
0.432375590135096	1.20951057110292
0.55099400576619	1.26176021160673
0.674064105492592	1.31207194044747
0.802420807385899	1.35950330433964
0.934472155880394	1.40211864543414
1.06367114592545	1.43704069583106
1.1886578659651	1.46389622578824
1.30992724111356	1.48303830736494
1.42841538526757	1.49489002677472
1.54504638181517	1.49977887961646
1.66063588731036	1.49792406898187
1.77590431559259	1.48945669090849
1.89151602745272	1.47443916730042
2.00812157381165	1.4528771827615
2.12640047567728	1.42472390415875
2.24710921523237	1.38987665245862
2.37114359143446	1.34816461879985
2.4996317093499	1.29932308414777
2.63409026362375	1.24294300590438
2.77412481382423	1.17957970824181
2.91205601840513	1.11372693050132
3.04570375519506	1.04784790793061
3.17505378305214	0.983264277205499
3.30128907906848	0.920498507242213
3.4268883502765	0.859304297156912
3.55328817080352	0.799961197938402
3.68158276508458	0.742998457713989
3.81282813946477	0.689105335741753
3.94822019392079	0.639124455546252
4.08926562427025	0.594095598526587
4.2364618376531	0.555714319231164
4.38283590011117	0.527076106684049
4.52688564385016	0.508765919522296
4.66916818240838	0.500669070005187
4.81084419333018	0.502634125853533
4.95321203582364	0.514648231875133
5.09762987108241	0.536867388543373
5.24558318984193	0.569624733292761
5.3988300590027	0.613457353936165
5.55964173917323	0.669173974414549
5.73123602259276	0.738000261660383
5.91295008321175	0.819224775245716
6.09897137605078	0.908510713878405
6.28318530717959	1.00004149326733
