0	0	0	0	0
0.01	0.00983631643083466	0.00999983333416666	4.91815821541733E-05	4.99995833347366E-05
0.02	0.0196726328616693	0.0199986666933331	0.000196726328616693	0.000199993333422244
0.03	0.029508949292504	0.0299955002024957	0.00044263423938756	0.000449966251012457
0.04	0.0393452657233386	0.0399893341866342	0.000786905314466773	0.000799893339022084
0.05	0.0491815821541733	0.0499791692706783	0.00122953955385433	0.00124973960503372
0.06	0.059017898585008	0.0599640064794446	0.00177053695755024	0.00179946006479581
0.07	0.0688542150158426	0.0699428473375328	0.00240989752555449	0.00244899974672042
0.08	0.0786905314466773	0.0799146939691727	0.00314762125786709	0.00319829369738056
0.09	0.0885268478775119	0.089878549198011	0.00398370815448804	0.00404726698800573
0.1	0.0983631643083466	0.0998334166468281	0.00491815821541733	0.00499583472197418
0.11	0.108199480739181	0.109778300837175	0.00595097144065497	0.00604390204330318
0.12	0.118035797170016	0.119712207288919	0.00708214783020095	0.00719136414613375
0.13	0.127872113600851	0.129634142619695	0.00831168738405528	0.00843810628521191
0.14	0.137708430031685	0.139543114644236	0.00963959010221796	0.00978400378736277
0.15	0.14754474646252	0.149438132473599	0.011065855984689	0.0112289220639578
0.16	0.157381062893355	0.159318206614246	0.0125904850314684	0.0127727166243731
0.17	0.167217379324189	0.169182349066996	0.0142134772425561	0.0144152330904392
0.18	0.177053695755024	0.179029573425824	0.0159348326179522	0.0161563072118786
0.19	0.186890012185859	0.188858894976501	0.0177545511576566	0.0179957648827297
0.2	0.196726328616693	0.198669330795061	0.0196726328616693	0.0199334221587584
0.21	0.206562645047528	0.2084598998461	0.0216890777299904	0.0219690852758517
0.22	0.216398961478363	0.218229623080869	0.0238038857626199	0.0241025506693945
0.23	0.226235277909197	0.227977523535188	0.0260170569595577	0.0263336049946252
0.24	0.236071594340032	0.237702626427135	0.0283285913208038	0.0286620251479704
0.25	0.245907910770866	0.247403959254523	0.0307384888463583	0.0310875782893553
0.26	0.255744227201701	0.257080551892155	0.0332467495362212	0.0336100218654868
0.27	0.265580543632536	0.266731436688831	0.0358533733903923	0.0362291036341095
0.28	0.27541686006337	0.276355648564114	0.0385583604088719	0.0389445616892291
0.29	0.285253176494205	0.285952225104836	0.0413617105916598	0.0417561244873028
0.3	0.29508949292504	0.29552020666134	0.044263423938756	0.044663510874394
0.31	0.304925809355874	0.305058636443444	0.0472635004501606	0.0476664301142866
0.32	0.314199752295442	0.314566560616118	0.0503602977887077	0.0507645819175592
0.33	0.32307322154038	0.324043028394868	0.0535466626578868	0.0539576564716131
0.34	0.331946690785318	0.333487092140815	0.0568217622195153	0.0572453344716538
0.35	0.340820160030256	0.342897807455452	0.0601855964735931	0.0606272871526211
0.36	0.349693629275194	0.35227423327509	0.0636381654201204	0.0641031763220652
0.37	0.358567098520132	0.361615431964962	0.067179469059097	0.0676726543939656
0.38	0.36744056776507	0.370920469412983	0.070809507390523	0.0713353644234899
0.39	0.376314037010008	0.380188415123162	0.0745282804143984	0.075090940142687
0.4	0.385187506254947	0.389418342308651	0.0783357881307232	0.078939005997115
0.41	0.394060975499885	0.398609327984423	0.0822320305394974	0.082879177183395
0.42	0.402934444744823	0.40776045305957	0.0862170076407209	0.0869110596876919
0.43	0.411807913989761	0.416870802429211	0.0902907194343938	0.0910342503251149
0.44	0.420681383234699	0.425939465066	0.0944531659205161	0.0952483367800366
0.45	0.429554852479637	0.43496553411123	0.0987043470990878	0.0995528976473232
0.46	0.438428321724575	0.44394810696552	0.103044262970109	0.103947502474475
0.47	0.447301790969513	0.452886285379069	0.107472913533579	0.108431711804671
0.48	0.456175260214452	0.461779175541483	0.111990298789499	0.113005077220716
0.49	0.46504872945939	0.470625888171158	0.116596418737868	0.117667141389879
0.5	0.473922198704328	0.479425538604203	0.121291273378687	0.122417438109627
0.51	0.482795667949266	0.488177246882908	0.126074862711955	0.127255492354249
0.52	0.491669137194204	0.496880137843737	0.130947186737672	0.13218082032235
0.53	0.500542606439142	0.505533341204847	0.135908245455839	0.137192929485239
0.54	0.50941607568408	0.514135991653113	0.140958038866455	0.142291318636176
0.55	0.518289544929018	0.522687228930659	0.146096566969521	0.147475477940494
0.56	0.527163014173956	0.531186197920884	0.151323829765035	0.152744888986584
0.57	0.536036483418895	0.53963204873397	0.156639827253	0.158099024837731
0.58	0.544909952663833	0.548023936791874	0.162044559433413	0.163537350084813
0.59	0.553783421908771	0.556361022912784	0.167538026306276	0.169059320899837
0.6	0.562656891153709	0.564642473395036	0.173120227871589	0.174664385090322
0.61	0.571530360398647	0.572867460100482	0.178791164129351	0.180351982154521
0.62	0.580403829643585	0.581035160537305	0.184550835079562	0.186121543337466
0.63	0.588969347175363	0.58914475794227	0.190398981816549	0.191972491687848
0.64	0.596011372239615	0.597195441362392	0.196323885413624	0.197904242115708
0.65	0.603053397303866	0.60518640573604	0.202319209261342	0.203916201450944
0.66	0.610095422368118	0.613116851973434	0.208384953359702	0.210007768502635
0.67	0.617137447432369	0.62098598703656	0.214521117708704	0.216178334119151
0.68	0.624179472496621	0.628793024018469	0.220727702308349	0.222427281249072
0.69	0.631221497560872	0.636537182221968	0.227004707158636	0.228753985002894
0.7	0.638263522625123	0.644217687237691	0.233352132259566	0.235157812715512
0.71	0.645305547689375	0.651833771021537	0.239769977611139	0.241638124009492
0.72	0.652347572753626	0.659384671971473	0.246258243213354	0.248194270859105
0.73	0.659389597817878	0.666869635003698	0.252816929066211	0.25482559765513
0.74	0.666431622882129	0.674287911628145	0.259446035169711	0.261531441270412
