0	0	0	0	0	0.983631643083492	1
0.01	0.00983631643083491	0.00999983333416666	4.91815821541746E-05	4.99995833347366E-05	0.98363164308349	0.999950000416665
0.02	0.0196726328616698	0.0199986666933331	0.000196726328616698	0.000199993333422244	0.983631643083488	0.999800006666578
0.03	0.0295089492925047	0.0299955002024957	0.00044263423938757	0.000449966251012457	0.983631643083487	0.999550033748988
0.04	0.0393452657233395	0.0399893341866342	0.000786905314466792	0.000799893339022084	0.983631643083485	0.999200106660978
0.05	0.0491815821541744	0.0499791692706783	0.00122953955385436	0.00124973960503372	0.983631643083483	0.998750260394966
0.06	0.0590178985850092	0.0599640064794446	0.00177053695755028	0.00179946006479581	0.983631643083482	0.998200539935204
0.07	0.068854215015844	0.0699428473375328	0.00240989752555455	0.00244899974672042	0.98363164308348	0.99755100025328
0.08	0.0786905314466788	0.0799146939691727	0.00314762125786716	0.00319829369738056	0.983631643083478	0.996801706302619
0.09	0.0885268478775136	0.089878549198011	0.00398370815448812	0.00404726698800573	0.983631643083477	0.995952733011994
0.1	0.0983631643083483	0.0998334166468281	0.00491815821541743	0.00499583472197418	0.983631643083475	0.995004165278026
0.11	0.108199480739183	0.109778300837175	0.00595097144065509	0.00604390204330318	0.983631643083474	0.993956097956697
0.12	0.118035797170018	0.119712207288919	0.00708214783020109	0.00719136414613375	0.983631643083472	0.992808635853866
0.13	0.127872113600852	0.129634142619695	0.00831168738405544	0.00843810628521191	0.98363164308347	0.991561893714788
0.14	0.137708430031687	0.139543114644236	0.00963959010221814	0.00978400378736277	0.983631643083469	0.990215996212637
0.15	0.147544746462522	0.149438132473599	0.0110658559846892	0.0112289220639578	0.983631643083467	0.988771077936042
0.16	0.157381062893357	0.159318206614246	0.0125904850314686	0.0127727166243731	0.983631643083465	0.987227283375627
0.17	0.167217379324191	0.169182349066996	0.0142134772425563	0.0144152330904392	0.983631643083464	0.985584766909561
0.18	0.177053695755026	0.179029573425824	0.0159348326179524	0.0161563072118786	0.983631643083462	0.983843692788121
0.19	0.18689001218586	0.188858894976501	0.0177545511576568	0.0179957648827297	0.98363164308346	0.98200423511727
0.2	0.196726328616695	0.198669330795061	0.0196726328616696	0.0199334221587584	0.983631643083459	0.980066577841242
0.21	0.20656264504753	0.2084598998461	0.0216890777299907	0.0219690852758517	0.983631643083457	0.978030914724148
0.22	0.216398961478364	0.218229623080869	0.0238038857626202	0.0241025506693945	0.983631643083455	0.975897449330606
0.23	0.226235277909199	0.227977523535188	0.026017056959558	0.0263336049946252	0.983631643083454	0.973666395005375
0.24	0.236071594340033	0.237702626427135	0.0283285913208042	0.0286620251479704	0.983631643083452	0.97133797485203
0.25	0.245907910770868	0.247403959254523	0.0307384888463587	0.0310875782893553	0.98363164308345	0.968912421710645
0.26	0.255744227201702	0.257080551892155	0.0332467495362215	0.0336100218654868	0.983631643083449	0.966389978134513
0.27	0.265580543632537	0.266731436688831	0.0358533733903927	0.0362291036341095	0.983631643083447	0.963770896365891
0.28	0.275416860063371	0.276355648564114	0.0385583604088723	0.0389445616892291	0.983631643083445	0.961055438310771
0.29	0.285253176494206	0.285952225104836	0.0413617105916602	0.0417561244873028	0.983631643083444	0.958243875512697
0.3	0.29508949292504	0.29552020666134	0.0442634239387564	0.044663510874394	0.983631643083442	0.955336489125606
0.31	0.304925809355875	0.305058636443444	0.047263500450161	0.0476664301142866	0.983631643083441	0.952333569885713
0.32	0.314751670343582	0.314566560616118	0.050361919770051	0.0507645819175592	0.980051462243478	0.949235418082441
0.33	0.324521536588202	0.324043028394868	0.0535583368853396	0.0539576564716131	0.973921786680377	0.946042343528387
0.34	0.33423010607719	0.333487092140815	0.0568521461792962	0.0572453344716538	0.967792111117276	0.942754665528346
0.35	0.343877378810547	0.342897807455452	0.0602427346843646	0.0606272871526211	0.961662435554176	0.939372712847379
0.36	0.353463354788274	0.35227423327509	0.0637294894329884	0.0641031763220652	0.955532759991075	0.935896823677935
0.37	0.362988034010369	0.361615431964962	0.0673117974576113	0.0676726543939656	0.949403084427975	0.932327345606034
0.38	0.372451416476833	0.370920469412983	0.070989045790677	0.0713353644234899	0.943273408864874	0.92866463557651
0.39	0.381853502187666	0.380188415123162	0.0747606214646292	0.075090940142687	0.937143733301773	0.924909059857313
0.4	0.391194291142869	0.389418342308651	0.0786259115119116	0.078939005997115	0.931014057738673	0.921060994002885
0.41	0.40047378334244	0.398609327984423	0.0825843029649678	0.082879177183395	0.924884382175572	0.917120822816605
0.42	0.40969197878638	0.40776045305957	0.0866351828562416	0.0869110596876919	0.918754706612472	0.913088940312308
0.43	0.418848877474689	0.416870802429211	0.0907779382181766	0.0910342503251149	0.912625031049371	0.908965749674885
0.44	0.427944479407367	0.425939465066	0.0950119560832166	0.0952483367800366	0.90649535548627	0.904751663219963
0.45	0.436978784584415	0.43496553411123	0.0993366234838052	0.0995528976473232	0.90036567992317	0.900447102352677
0.46	0.445951793005831	0.44394810696552	0.103751327452386	0.103947502474475	0.894236004360069	0.896052497525525
0.47	0.454863504671616	0.452886285379069	0.108255455021403	0.108431711804671	0.888106328796969	0.891568288195329
0.48	0.46371391958177	0.461779175541483	0.1128483932233	0.113005077220716	0.881976653233868	0.886994922779284
0.49	0.472503037736293	0.470625888171158	0.11752952909052	0.117667141389879	0.875846977670768	0.882332858610121
0.5	0.481230859135186	0.479425538604203	0.122298249655507	0.122417438109627	0.869717302107667	0.877582561890373
0.51	0.489897383778447	0.488177246882908	0.127153941950705	0.127255492354249	0.863587626544566	0.872744507645751
